Loading matrix data... DONE [0.25 s]
log4j:WARN No appenders could be found for logger (com.graphhopper.jsprit.core.algorithm.termination.TimeTermination).
log4j:WARN Please initialize the log4j system properly.
Eval 32331 1.3765930784792908E12distancia: 412008.4052734375desborde: 0 tiempo: 2.9342589E7
Eval 32332 1.3720752076149873E12distancia: 417455.1435546875desborde: 0 tiempo: 2.8104146E7
Eval 32333 -324.0distancia: 0.0desborde: 18 tiempo: 0.0
Eval 32334 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 32335 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 32336 -289.0distancia: 0.0desborde: 17 tiempo: 0.0
Eval 32337 -400.0distancia: 0.0desborde: 20 tiempo: 0.0
Eval 32338 1.3597156363759421E12distancia: 432005.0556640625desborde: 0 tiempo: 2.8853405E7
Eval 32339 1.3977851495489412E12distancia: 385433.333984375desborde: 0 tiempo: 2.8705548E7
Eval 32340 1.3857329589242866E12distancia: 400763.0791015625desborde: 0 tiempo: 2.8666266E7
Eval 32341 1.3506039417796672E12distancia: 442425.0927734375desborde: 0 tiempo: 3.0618298E7
Eval 32342 -256.0distancia: 0.0desborde: 16 tiempo: 0.0
Eval 32343 1.3658355328140728E12distancia: 424862.8857421875desborde: 0 tiempo: 2.8600307E7
Eval 32344 1.3759690487898904E12distancia: 412765.0126953125desborde: 0 tiempo: 2.794706E7
Eval 32345 -289.0distancia: 0.0desborde: 17 tiempo: 0.0
Eval 32346 -324.0distancia: 0.0desborde: 18 tiempo: 0.0
Eval 32347 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 32348 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 32349 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 32350 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 32351 -361.0distancia: 0.0desborde: 19 tiempo: 0.0
Eval 32352 -324.0distancia: 0.0desborde: 18 tiempo: 0.0
Eval 32353 -361.0distancia: 0.0desborde: 19 tiempo: 0.0
Eval 32354 1.3557165276271147E12distancia: 436609.06640625desborde: 0 tiempo: 2.899953E7
Eval 32355 -256.0distancia: 0.0desborde: 16 tiempo: 0.0
Eval 32356 -484.0distancia: 0.0desborde: 22 tiempo: 0.0
Eval 32357 -361.0distancia: 0.0desborde: 19 tiempo: 0.0
Eval 32358 -361.0distancia: 0.0desborde: 19 tiempo: 0.0
Eval 32359 -256.0distancia: 0.0desborde: 16 tiempo: 0.0
Eval 32360 -324.0distancia: 0.0desborde: 18 tiempo: 0.0
Eval 32361 -324.0distancia: 0.0desborde: 18 tiempo: 0.0
Eval 32362 -256.0distancia: 0.0desborde: 16 tiempo: 0.0
Eval 32363 1.3755824558869434E12distancia: 413233.0439453125desborde: 0 tiempo: 2.8646288E7
Eval 32364 1.3468856695506108E12distancia: 446607.5849609375desborde: 0 tiempo: 2.9279424E7
Eval 32365 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 32366 1.3595754767430728E12distancia: 432167.2451171875desborde: 0 tiempo: 2.928716E7
Eval 32367 -289.0distancia: 0.0desborde: 17 tiempo: 0.0
Eval 32368 1.3832713007092378E12distancia: 403822.6142578125desborde: 0 tiempo: 2.8808631E7
Eval 32369 -441.0distancia: 0.0desborde: 21 tiempo: 0.0
Eval 32370 -289.0distancia: 0.0desborde: 17 tiempo: 0.0
Eval 32371 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 32372 1.363709590052019E12distancia: 427357.478515625desborde: 0 tiempo: 2.8629192E7
Eval 32373 -289.0distancia: 0.0desborde: 17 tiempo: 0.0
Eval 32374 -361.0distancia: 0.0desborde: 19 tiempo: 0.0
Eval 32375 1.3419168962913354E12distancia: 452136.1611328125desborde: 0 tiempo: 2.9244139E7
Eval 32376 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 32377 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 32378 -324.0distancia: 0.0desborde: 18 tiempo: 0.0
Eval 32379 1.3733130261532346E12distancia: 415969.9248046875desborde: 0 tiempo: 2.8040679E7
Eval 32380 1.3675516511833909E12distancia: 422838.4482421875desborde: 0 tiempo: 2.8745608E7
Eval 32381 -289.0distancia: 0.0desborde: 17 tiempo: 0.0
Eval 32382 -441.0distancia: 0.0desborde: 21 tiempo: 0.0
Eval 32383 1.355446090609233E12distancia: 436918.658203125desborde: 0 tiempo: 2.8835677E7
Eval 32384 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 32385 -289.0distancia: 0.0desborde: 17 tiempo: 0.0
Eval 32386 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 32387 1.3669577430206582E12distancia: 423540.1533203125desborde: 0 tiempo: 2.860226E7
Eval 32388 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 32389 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 32390 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 32391 1.3848351467142598E12distancia: 401881.646484375desborde: 0 tiempo: 2.8119754E7
Eval 32392 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 32393 -441.0distancia: 0.0desborde: 21 tiempo: 0.0
Eval 32394 -400.0distancia: 0.0desborde: 20 tiempo: 0.0
Eval 32395 -361.0distancia: 0.0desborde: 19 tiempo: 0.0
Eval 32396 1.3966709636080176E12distancia: 386876.001953125desborde: 0 tiempo: 2.8716286E7
Eval 32397 -289.0distancia: 0.0desborde: 17 tiempo: 0.0
Eval 32398 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 32399 -484.0distancia: 0.0desborde: 22 tiempo: 0.0
Eval 32400 1.396699509464299E12distancia: 386839.107421875desborde: 0 tiempo: 2.8635429E7
Eval 32401 1.3803810875292937E12distancia: 407385.46484375desborde: 0 tiempo: 2.9097916E7
Eval 32402 -400.0distancia: 0.0desborde: 20 tiempo: 0.0
Eval 32403 1.3990959871050557E12distancia: 383729.09375desborde: 0 tiempo: 2.8646142E7
Eval 32404 1.389186943689937E12distancia: 396430.3984375desborde: 0 tiempo: 2.8790889E7
Eval 32405 -400.0distancia: 0.0desborde: 20 tiempo: 0.0
Eval 32406 1.324134639530507E12distancia: 471390.77734375desborde: 0 tiempo: 3.3079193E7
Eval 32407 1.390445863961984E12distancia: 394839.3857421875desborde: 0 tiempo: 2.8889592E7
Eval 32408 1.3415136217464192E12distancia: 452581.9072265625desborde: 0 tiempo: 3.0715058E7
Eval 32409 1.391465830934379E12distancia: 393545.6435546875desborde: 0 tiempo: 2.8066119E7
Eval 32410 -400.0distancia: 0.0desborde: 20 tiempo: 0.0
Eval 32411 1.4258553863538716E12distancia: 347114.8486328125desborde: 0 tiempo: 2.6241927E7
Eval 32412 1.4038192777782249E12distancia: 377524.4716796875desborde: 0 tiempo: 2.8272798E7
Eval 32413 1.3579592365177922E12distancia: 434033.0263671875desborde: 0 tiempo: 2.951329E7
Eval 32414 1.3707613672250981E12distancia: 419025.8193359375desborde: 0 tiempo: 2.8866112E7
Eval 32415 1.2781477543247927E12distancia: 517876.578125desborde: 0 tiempo: 3.4523147E7
Eval 32416 1.3963325885474148E12distancia: 387313.072265625desborde: 0 tiempo: 2.8739629E7
Eval 32417 1.3772372131400544E12distancia: 411225.83984375desborde: 0 tiempo: 3.1249937E7
Eval 32418 1.3650114008721216E12distancia: 425831.6611328125desborde: 0 tiempo: 2.9869798E7
Eval 32419 1.3855600019034739E12distancia: 400978.8056640625desborde: 0 tiempo: 2.8280396E7
Eval 32420 -256.0distancia: 0.0desborde: 16 tiempo: 0.0
Eval 32421 1.3557165276271147E12distancia: 436609.06640625desborde: 0 tiempo: 2.899953E7
Eval 32422 -361.0distancia: 0.0desborde: 19 tiempo: 0.0
Eval 32423 1.3767902267741572E12distancia: 411769.0830078125desborde: 0 tiempo: 2.8520975E7
Eval 32424 -256.0distancia: 0.0desborde: 16 tiempo: 0.0
Eval 32425 -324.0distancia: 0.0desborde: 18 tiempo: 0.0
Eval 32426 -324.0distancia: 0.0desborde: 18 tiempo: 0.0
Eval 32427 -324.0distancia: 0.0desborde: 18 tiempo: 0.0
Eval 32428 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 32429 -256.0distancia: 0.0desborde: 16 tiempo: 0.0
Eval 32430 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 32431 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 32432 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 32433 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 32434 1.3340850380723206E12distancia: 460715.6025390625desborde: 0 tiempo: 3.0418225E7
Eval 32435 1.368169987611102E12distancia: 422106.6416015625desborde: 0 tiempo: 2.8705548E7
Eval 32436 -361.0distancia: 0.0desborde: 19 tiempo: 0.0
Eval 32437 -361.0distancia: 0.0desborde: 19 tiempo: 0.0
Eval 32438 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 32439 -400.0distancia: 0.0desborde: 20 tiempo: 0.0
Eval 32440 -324.0distancia: 0.0desborde: 18 tiempo: 0.0
Eval 32441 1.3643913073770068E12distancia: 426559.13671875desborde: 0 tiempo: 2.8630075E7
Eval 32442 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 32443 1.355446090609233E12distancia: 436918.658203125desborde: 0 tiempo: 2.8835677E7
Eval 32444 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 32445 1.3857329589242866E12distancia: 400763.0791015625desborde: 0 tiempo: 2.8666266E7
Eval 32446 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 32447 1.3848351467142598E12distancia: 401881.646484375desborde: 0 tiempo: 2.8119754E7
Eval 32448 1.3848336294504958E12distancia: 401883.5341796875desborde: 0 tiempo: 2.8193155E7
Eval 32449 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 32450 -256.0distancia: 0.0desborde: 16 tiempo: 0.0
Eval 32451 -289.0distancia: 0.0desborde: 17 tiempo: 0.0
Eval 32452 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 32453 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 32454 1.3720752076149873E12distancia: 417455.1435546875desborde: 0 tiempo: 2.8104146E7
Eval 32455 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 32456 -400.0distancia: 0.0desborde: 20 tiempo: 0.0
Eval 32457 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 32458 1.3595754767430728E12distancia: 432167.2451171875desborde: 0 tiempo: 2.928716E7
Eval 32459 -324.0distancia: 0.0desborde: 18 tiempo: 0.0
Eval 32460 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 32461 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 32462 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 32463 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 32464 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 32465 1.3419168962913354E12distancia: 452136.1611328125desborde: 0 tiempo: 2.9244139E7
Eval 32466 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 32467 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 32468 1.3675516511833909E12distancia: 422838.4482421875desborde: 0 tiempo: 2.8745608E7
Eval 32469 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 32470 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 32471 -361.0distancia: 0.0desborde: 19 tiempo: 0.0
Eval 32472 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 32473 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 32474 1.353756955094404E12distancia: 438847.41015625desborde: 0 tiempo: 2.9002288E7
Eval 32475 1.3906313246741887E12distancia: 394604.4599609375desborde: 0 tiempo: 2.7921206E7
Eval 32476 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 32477 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 32478 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 32479 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 32480 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 32481 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 32482 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 32483 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 32484 -16.0distancia: 0.0desborde: 4 tiempo: 0.0
Eval 32485 -289.0distancia: 0.0desborde: 17 tiempo: 0.0
Eval 32486 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 32487 1.3357595116381719E12distancia: 458894.8603515625desborde: 0 tiempo: 2.9308152E7
Eval 32488 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 32489 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 32490 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 32491 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 32492 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 32493 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 32494 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 32495 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 32496 -289.0distancia: 0.0desborde: 17 tiempo: 0.0
Eval 32497 1.3665186448576482E12distancia: 424058.203125desborde: 0 tiempo: 2.86249E7
Eval 32498 1.3977851495489412E12distancia: 385433.333984375desborde: 0 tiempo: 2.8705548E7
Eval 32499 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 32500 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 32501 -16.0distancia: 0.0desborde: 4 tiempo: 0.0
Eval 32502 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 32503 -324.0distancia: 0.0desborde: 18 tiempo: 0.0
Eval 32504 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 32505 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 32506 -289.0distancia: 0.0desborde: 17 tiempo: 0.0
Eval 32507 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 32508 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 32509 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 32510 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 32511 1.3733130261532346E12distancia: 415969.9248046875desborde: 0 tiempo: 2.8040679E7
Eval 32512 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 32513 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 32514 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 32515 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 32516 1.3669577430206582E12distancia: 423540.1533203125desborde: 0 tiempo: 2.860226E7
Eval 32517 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 32518 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 32519 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 32520 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 32521 1.3690361792484329E12distancia: 421079.357421875desborde: 0 tiempo: 2.8753804E7
Eval 32522 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 32523 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 32524 -16.0distancia: 0.0desborde: 4 tiempo: 0.0
Eval 32525 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 32526 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 32527 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 32528 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 32529 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 32530 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 32531 1.3658355328140728E12distancia: 424862.8857421875desborde: 0 tiempo: 2.8600307E7
Eval 32532 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 32533 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 32534 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 32535 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 32536 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 32537 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 32538 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 32539 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 32540 1.3958636449242983E12distancia: 387917.98046875desborde: 0 tiempo: 2.8692519E7
Eval 32541 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 32542 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 32543 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 32544 1.359406622421518E12distancia: 432362.55859375desborde: 0 tiempo: 2.8965694E7
Eval 32545 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 32546 -289.0distancia: 0.0desborde: 17 tiempo: 0.0
Eval 32547 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 32548 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 32549 1.3759690487898904E12distancia: 412765.0126953125desborde: 0 tiempo: 2.794706E7
Eval 32550 1.367494538656982E12distancia: 422905.9775390625desborde: 0 tiempo: 2.9147901E7
Eval 32551 -9.0distancia: 0.0desborde: 3 tiempo: 0.0
Eval 32552 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 32553 -256.0distancia: 0.0desborde: 16 tiempo: 0.0
Eval 32554 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 32555 1.3597156363759421E12distancia: 432005.0556640625desborde: 0 tiempo: 2.8853405E7
Eval 32556 1.3468856695506108E12distancia: 446607.5849609375desborde: 0 tiempo: 2.9279424E7
Eval 32557 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 32558 -4.0distancia: 0.0desborde: 2 tiempo: 0.0
Eval 32559 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 32560 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 32561 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 32562 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 32563 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 32564 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 32565 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 32566 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 32567 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 32568 -9.0distancia: 0.0desborde: 3 tiempo: 0.0
Eval 32569 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 32570 1.363709590052019E12distancia: 427357.478515625desborde: 0 tiempo: 2.8629192E7
Eval 32571 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 32572 -256.0distancia: 0.0desborde: 16 tiempo: 0.0
Eval 32573 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 32574 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 32575 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 32576 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 32577 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 32578 1.3832713007092378E12distancia: 403822.6142578125desborde: 0 tiempo: 2.8808631E7
Eval 32579 1.3647372472082E12distancia: 426153.443359375desborde: 0 tiempo: 2.8628259E7
Eval 32580 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 32581 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 32582 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 32583 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 32584 1.3593830857883855E12distancia: 432389.7763671875desborde: 0 tiempo: 2.9428039E7
Eval 32585 -16.0distancia: 0.0desborde: 4 tiempo: 0.0
Eval 32586 1.3651140425464863E12distancia: 425711.125desborde: 0 tiempo: 2.8846077E7
Eval 32587 1.3803810875292937E12distancia: 407385.46484375desborde: 0 tiempo: 2.9097916E7
Eval 32588 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 32589 1.3897325661000142E12distancia: 395741.630859375desborde: 0 tiempo: 2.9364897E7
Eval 32590 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 32591 1.3671103272983767E12distancia: 423359.9853515625desborde: 0 tiempo: 2.8650102E7
Eval 32592 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 32593 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 32594 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 32595 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 32596 -16.0distancia: 0.0desborde: 4 tiempo: 0.0
Eval 32597 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 32598 1.3767902267741572E12distancia: 411769.0830078125desborde: 0 tiempo: 2.8520975E7
Eval 32599 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 32600 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 32601 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 32602 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 32603 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 32604 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 32605 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 32606 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 32607 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 32608 1.389186943689937E12distancia: 396430.3984375desborde: 0 tiempo: 2.8790889E7
Eval 32609 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 32610 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 32611 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 32612 1.3718216467964553E12distancia: 417758.7314453125desborde: 0 tiempo: 2.8553873E7
Eval 32613 -25.0distancia: 0.0desborde: 5 tiempo: 0.0
Eval 32614 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 32615 1.3855600019034739E12distancia: 400978.8056640625desborde: 0 tiempo: 2.8280396E7
Eval 32616 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 32617 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 32618 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 32619 1.372562669115776E12distancia: 416870.8857421875desborde: 0 tiempo: 2.8745985E7
Eval 32620 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 32621 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 32622 1.3755824558869434E12distancia: 413233.0439453125desborde: 0 tiempo: 2.8646288E7
Eval 32623 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 32624 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 32625 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 32626 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 32627 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 32628 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 32629 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 32630 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 32631 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 32632 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 32633 1.3840366067814453E12distancia: 402873.9228515625desborde: 0 tiempo: 2.8511437E7
Eval 32634 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 32635 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 32636 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 32637 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 32638 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 32639 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 32640 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 32641 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 32642 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 32643 -16.0distancia: 0.0desborde: 4 tiempo: 0.0
Eval 32644 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 32645 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 32646 1.3897325661000142E12distancia: 395741.630859375desborde: 0 tiempo: 2.9364897E7
Eval 32647 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 32648 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 32649 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 32650 1.391465830934379E12distancia: 393545.6435546875desborde: 0 tiempo: 2.8066119E7
Eval 32651 1.396699509464299E12distancia: 386839.107421875desborde: 0 tiempo: 2.8635429E7
Eval 32652 -25.0distancia: 0.0desborde: 5 tiempo: 0.0
Eval 32653 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 32654 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 32655 1.3848336294504958E12distancia: 401883.5341796875desborde: 0 tiempo: 2.8193155E7
Eval 32656 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 32657 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 32658 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 32659 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 32660 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 32661 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 32662 -16.0distancia: 0.0desborde: 4 tiempo: 0.0
Eval 32663 1.4038192777782249E12distancia: 377524.4716796875desborde: 0 tiempo: 2.8272798E7
Eval 32664 1.3906313246741887E12distancia: 394604.4599609375desborde: 0 tiempo: 2.7921206E7
Eval 32665 1.3595754767430728E12distancia: 432167.2451171875desborde: 0 tiempo: 2.928716E7
Eval 32666 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 32667 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 32668 1.3707613672250981E12distancia: 419025.8193359375desborde: 0 tiempo: 2.8866112E7
Eval 32669 1.3493951546191357E12distancia: 443789.1953125desborde: 0 tiempo: 2.9730331E7
Eval 32670 1.3207116309991338E12distancia: 475007.65625desborde: 0 tiempo: 3.1228365E7
Eval 32671 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 32672 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 32673 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 32674 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 32675 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 32676 1.3966709636080176E12distancia: 386876.001953125desborde: 0 tiempo: 2.8716286E7
Eval 32677 1.3707613672250981E12distancia: 419025.8193359375desborde: 0 tiempo: 2.8866112E7
Eval 32678 -25.0distancia: 0.0desborde: 5 tiempo: 0.0
Eval 32679 1.368169987611102E12distancia: 422106.6416015625desborde: 0 tiempo: 2.8705548E7
Eval 32680 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 32681 -25.0distancia: 0.0desborde: 5 tiempo: 0.0
