Loading matrix data... DONE [0.754 s]
log4j:WARN No appenders could be found for logger (com.graphhopper.jsprit.core.algorithm.termination.TimeTermination).
log4j:WARN Please initialize the log4j system properly.
Eval 8710 1.7833562810532527E13distancia: 251473.212890625desborde: 0 tiempo: 2.8164929E7
Eval 8711 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 8712 1.783357488656409E13distancia: 251449.201171875desborde: 0 tiempo: 2.8092911E7
Eval 8713 1.7809659848375305E13distancia: 295197.626953125desborde: 0 tiempo: 3.0027182E7
Eval 8714 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8715 1.7828422975813008E13distancia: 261493.04296875desborde: 0 tiempo: 2.9065375E7
Eval 8716 1.7831820358285895E13distancia: 254914.16015625desborde: 0 tiempo: 2.8431266E7
Eval 8717 1.7831099951809406E13distancia: 256323.302734375desborde: 0 tiempo: 2.8355601E7
Eval 8718 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8719 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8720 1.7833454933638004E13distancia: 251687.611328125desborde: 0 tiempo: 2.8027118E7
Eval 8721 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8722 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8723 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 8724 1.7786580349376664E13distancia: 331995.5390625desborde: 0 tiempo: 3.1707899E7
Eval 8725 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8726 1.7832399905109336E13distancia: 253774.865234375desborde: 0 tiempo: 2.8293887E7
Eval 8727 1.7832834391721047E13distancia: 252917.369140625desborde: 0 tiempo: 2.8205212E7
Eval 8728 1.783283438974513E13distancia: 252917.373046875desborde: 0 tiempo: 2.8205212E7
Eval 8729 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8730 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8731 1.7832528373981742E13distancia: 253521.623046875desborde: 0 tiempo: 2.813052E7
Eval 8732 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8733 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8734 1.783264883928551E13distancia: 253283.927734375desborde: 0 tiempo: 2.8249426E7
Eval 8735 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 8736 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 8737 1.78344193345585E13distancia: 249764.39453125desborde: 0 tiempo: 2.8126022E7
Eval 8738 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8739 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 8740 1.7834305574575156E13distancia: 249992.025390625desborde: 0 tiempo: 2.8272098E7
Eval 8741 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8742 1.783210489576752E13distancia: 254355.443359375desborde: 0 tiempo: 2.8131671E7
Eval 8743 1.7832535280279797E13distancia: 253508.001953125desborde: 0 tiempo: 2.8093538E7
Eval 8744 1.7780021058679336E13distancia: 341731.369140625desborde: 0 tiempo: 3.1965214E7
Eval 8745 1.783693319413481E13distancia: 244680.185546875desborde: 0 tiempo: 2.7881999E7
Eval 8746 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8747 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8748 1.780920095033925E13distancia: 295973.87890625desborde: 0 tiempo: 2.9964356E7
Eval 8749 1.783248543847266E13distancia: 253606.287109375desborde: 0 tiempo: 2.8278717E7
Eval 8750 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8751 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8752 1.7833788116134918E13distancia: 251024.841796875desborde: 0 tiempo: 2.8076463E7
Eval 8753 1.783198949813624E13distancia: 254582.185546875desborde: 0 tiempo: 2.8204443E7
Eval 8754 1.783256147112707E13distancia: 253456.33984375desborde: 0 tiempo: 2.811687E7
Eval 8755 1.7832370689930668E13distancia: 253832.419921875desborde: 0 tiempo: 2.8274773E7
Eval 8756 1.7832551749322562E13distancia: 253475.517578125desborde: 0 tiempo: 2.8107569E7
Eval 8757 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8758 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8759 1.780929492342138E13distancia: 295815.083984375desborde: 0 tiempo: 2.9977449E7
Eval 8760 1.781464591837676E13distancia: 286627.927734375desborde: 0 tiempo: 2.9767431E7
Eval 8761 1.7832676871587332E13distancia: 253228.583984375desborde: 0 tiempo: 2.8096111E7
Eval 8762 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8763 1.783697985969463E13distancia: 244584.806640625desborde: 0 tiempo: 2.775728E7
Eval 8764 1.7829086300331855E13distancia: 260221.611328125desborde: 0 tiempo: 2.8801155E7
Eval 8765 1.7832124220370074E13distancia: 254317.453125desborde: 0 tiempo: 2.8204774E7
Eval 8766 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8767 1.7811474286142195E13distancia: 292108.201171875desborde: 0 tiempo: 2.9972707E7
Eval 8768 1.7834039347987996E13distancia: 250523.9296875desborde: 0 tiempo: 2.8332437E7
Eval 8769 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 8770 1.7832535280279797E13distancia: 253508.001953125desborde: 0 tiempo: 2.8093538E7
Eval 8771 1.7833017905585176E13distancia: 252554.314453125desborde: 0 tiempo: 2.8216597E7
Eval 8772 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8773 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8774 1.7836955236261055E13distancia: 244635.138671875desborde: 0 tiempo: 2.7860256E7
Eval 8775 1.7831805976746895E13distancia: 254942.3671875desborde: 0 tiempo: 2.8448926E7
Eval 8776 1.7832211508214133E13distancia: 254145.783203125desborde: 0 tiempo: 2.8260487E7
Eval 8777 1.7837009968498668E13distancia: 244523.248046875desborde: 0 tiempo: 2.7855222E7
Eval 8778 1.7811409149561848E13distancia: 292219.673828125desborde: 0 tiempo: 2.9965087E7
Eval 8779 1.781591440676159E13distancia: 284406.541015625desborde: 0 tiempo: 2.9645857E7
Eval 8780 1.7832436264129953E13distancia: 253703.21875desborde: 0 tiempo: 2.8302321E7
Eval 8781 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8782 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8783 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8784 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 8785 1.7810982518351832E13distancia: 292948.748046875desborde: 0 tiempo: 2.9954683E7
Eval 8786 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8787 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8788 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8789 1.7807958290189402E13distancia: 298065.759765625desborde: 0 tiempo: 3.0017989E7
Eval 8790 1.7832378191650145E13distancia: 253817.642578125desborde: 0 tiempo: 2.8245718E7
Eval 8791 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8792 1.783450712802865E13distancia: 249588.580078125desborde: 0 tiempo: 2.8323726E7
Eval 8793 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8794 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8795 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8796 1.7814991261567152E13distancia: 286024.869140625desborde: 0 tiempo: 2.9792632E7
Eval 8797 1.7783815635190445E13distancia: 336133.533203125desborde: 0 tiempo: 3.2176572E7
Eval 8798 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8799 1.7832683461296254E13distancia: 253215.572265625desborde: 0 tiempo: 2.8095872E7
Eval 8800 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8801 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8802 1.7831997225867453E13distancia: 254567.0078125desborde: 0 tiempo: 2.8203077E7
Eval 8803 1.7811266922092668E13distancia: 292462.9296875desborde: 0 tiempo: 3.012462E7
Eval 8804 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8805 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8806 1.7834953917271086E13distancia: 248691.91796875desborde: 0 tiempo: 2.8266714E7
Eval 8807 1.783577194854591E13distancia: 247041.775390625desborde: 0 tiempo: 2.7945721E7
Eval 8808 1.7831986872730863E13distancia: 254587.341796875desborde: 0 tiempo: 2.8395235E7
Eval 8809 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8810 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8811 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8812 1.783210489775467E13distancia: 254355.439453125desborde: 0 tiempo: 2.813167E7
Eval 8813 1.7836507338279473E13distancia: 245548.873046875desborde: 0 tiempo: 2.7901373E7
Eval 8814 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8815 1.783265862892945E13distancia: 253264.6015625desborde: 0 tiempo: 2.8106637E7
Eval 8816 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8817 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8818 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8819 1.783079865759054E13distancia: 256910.353515625desborde: 0 tiempo: 2.8341453E7
Eval 8820 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8821 1.783471422820517E13distancia: 249173.3515625desborde: 0 tiempo: 2.8210889E7
Eval 8822 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8823 1.782994644623102E13distancia: 258563.611328125desborde: 0 tiempo: 2.8660044E7
Eval 8824 1.7807939620511844E13distancia: 298097.076171875desborde: 0 tiempo: 3.0162605E7
Eval 8825 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8826 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8827 1.783697985969463E13distancia: 244584.806640625desborde: 0 tiempo: 2.775728E7
Eval 8828 1.7810111565340336E13distancia: 294431.5234375desborde: 0 tiempo: 3.0066788E7
Eval 8829 1.7832276317985516E13distancia: 254018.24609375desborde: 0 tiempo: 2.8310815E7
Eval 8830 1.783063717508209E13distancia: 257224.439453125desborde: 0 tiempo: 2.8334718E7
Eval 8831 1.7828874758173613E13distancia: 260627.759765625desborde: 0 tiempo: 2.8454149E7
Eval 8832 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8833 1.7837357818851367E13distancia: 243810.927734375desborde: 0 tiempo: 2.7827451E7
Eval 8834 1.7832675900214633E13distancia: 253230.501953125desborde: 0 tiempo: 2.8096547E7
Eval 8835 1.779637210943065E13distancia: 316905.787109375desborde: 0 tiempo: 3.107748E7
Eval 8836 1.7832535280279797E13distancia: 253508.001953125desborde: 0 tiempo: 2.8093538E7
Eval 8837 1.7808541912356332E13distancia: 297085.130859375desborde: 0 tiempo: 3.032485E7
Eval 8838 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 8839 1.7812273274062023E13distancia: 290737.361328125desborde: 0 tiempo: 2.9856767E7
Eval 8840 1.783234629392962E13distancia: 253880.470703125desborde: 0 tiempo: 2.8125792E7
Eval 8841 1.7836758913494215E13distancia: 245036.06640625desborde: 0 tiempo: 2.7921822E7
Eval 8842 1.781361484901904E13distancia: 288420.939453125desborde: 0 tiempo: 2.9749973E7
Eval 8843 1.7789319159847684E13distancia: 327844.822265625desborde: 0 tiempo: 3.1508196E7
Eval 8844 1.7832675900214633E13distancia: 253230.501953125desborde: 0 tiempo: 2.8096547E7
Eval 8845 1.7829433807247484E13distancia: 259553.0390625desborde: 0 tiempo: 2.8902132E7
Eval 8846 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8847 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8848 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8849 1.7834241580750312E13distancia: 250119.984375desborde: 0 tiempo: 2.8238792E7
Eval 8850 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8851 1.7835015266780457E13distancia: 248568.54296875desborde: 0 tiempo: 2.814638E7
Eval 8852 1.782944715430414E13distancia: 259527.326171875desborde: 0 tiempo: 2.9056912E7
Eval 8853 1.7780772425441348E13distancia: 340630.2421875desborde: 0 tiempo: 3.2358962E7
Eval 8854 1.781049195406445E13distancia: 293784.841796875desborde: 0 tiempo: 3.0040671E7
Eval 8855 1.7816070712558367E13distancia: 284131.615234375desborde: 0 tiempo: 2.955648E7
Eval 8856 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8857 1.7836448987127777E13distancia: 245667.662109375desborde: 0 tiempo: 2.7882565E7
Eval 8858 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8859 1.7831797928883453E13distancia: 254958.150390625desborde: 0 tiempo: 2.8158792E7
Eval 8860 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8861 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8862 1.7809757540619332E13distancia: 295032.111328125desborde: 0 tiempo: 3.0047463E7
Eval 8863 1.7782765984582688E13distancia: 337691.283203125desborde: 0 tiempo: 3.1993739E7
Eval 8864 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 8865 1.7830017964373344E13distancia: 258425.275390625desborde: 0 tiempo: 2.8681004E7
Eval 8866 1.7833178517681965E13distancia: 252236.138671875desborde: 0 tiempo: 2.8211942E7
Eval 8867 1.7814746567830145E13distancia: 286452.298828125desborde: 0 tiempo: 2.9661389E7
Eval 8868 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8869 1.7811104994714863E13distancia: 292739.6328125desborde: 0 tiempo: 2.9997821E7
Eval 8870 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8871 1.781479586938118E13distancia: 286366.23046875desborde: 0 tiempo: 2.9676593E7
Eval 8872 1.7809953863558047E13distancia: 294699.208984375desborde: 0 tiempo: 3.0016987E7
Eval 8873 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8874 1.7806728176317207E13distancia: 300122.16015625desborde: 0 tiempo: 3.0759326E7
Eval 8875 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8876 1.78141191367876E13distancia: 287545.388671875desborde: 0 tiempo: 2.9886894E7
Eval 8877 1.7832675900214633E13distancia: 253230.501953125desborde: 0 tiempo: 2.8096547E7
Eval 8878 1.7811005310768414E13distancia: 292909.84375desborde: 0 tiempo: 3.020194E7
Eval 8879 1.783351052866629E13distancia: 251577.142578125desborde: 0 tiempo: 2.8144906E7
Eval 8880 1.782938409367244E13distancia: 259648.7890625desborde: 0 tiempo: 2.903246E7
Eval 8881 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8882 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8883 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8884 1.7832876790834457E13distancia: 252833.53515625desborde: 0 tiempo: 2.8427895E7
Eval 8885 1.7831793629381363E13distancia: 254966.58203125desborde: 0 tiempo: 2.8263194E7
Eval 8886 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8887 1.783618375241934E13distancia: 246206.89453125desborde: 0 tiempo: 2.7881502E7
Eval 8888 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8889 1.780989250924357E13distancia: 294803.287109375desborde: 0 tiempo: 3.0291111E7
Eval 8890 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8891 1.781133362147831E13distancia: 292348.876953125desborde: 0 tiempo: 2.9776238E7
Eval 8892 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8893 1.783328671838466E13distancia: 252021.564453125desborde: 0 tiempo: 2.8192626E7
Eval 8894 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8895 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8896 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 8897 1.783280569818997E13distancia: 252974.087890625desborde: 0 tiempo: 2.8210313E7
Eval 8898 1.78337543546561E13distancia: 251092.080078125desborde: 0 tiempo: 2.8000314E7
Eval 8899 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8900 1.7833006442458547E13distancia: 252577.0078125desborde: 0 tiempo: 2.8483122E7
Eval 8901 1.7831798003578203E13distancia: 254958.00390625desborde: 0 tiempo: 2.8254917E7
Eval 8902 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8903 1.783357488656409E13distancia: 251449.201171875desborde: 0 tiempo: 2.8092911E7
Eval 8904 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8905 1.7832323176833758E13distancia: 253925.994140625desborde: 0 tiempo: 2.8264473E7
Eval 8906 1.783264883928551E13distancia: 253283.927734375desborde: 0 tiempo: 2.8249426E7
Eval 8907 1.78098277106927E13distancia: 294913.16796875desborde: 0 tiempo: 2.990191E7
Eval 8908 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8909 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 8910 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8911 1.7833454933638004E13distancia: 251687.611328125desborde: 0 tiempo: 2.8027118E7
Eval 8912 1.78360018606685E13distancia: 246576.005859375desborde: 0 tiempo: 2.7996645E7
Eval 8913 1.783656680207049E13distancia: 245427.759765625desborde: 0 tiempo: 2.7885338E7
Eval 8914 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8915 1.7832675900214633E13distancia: 253230.501953125desborde: 0 tiempo: 2.8096547E7
Eval 8916 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8917 1.783258015524293E13distancia: 253419.478515625desborde: 0 tiempo: 2.8105045E7
Eval 8918 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8919 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8920 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8921 1.7813658383617152E13distancia: 288345.458984375desborde: 0 tiempo: 2.9746575E7
Eval 8922 1.783063717508209E13distancia: 257224.439453125desborde: 0 tiempo: 2.8334718E7
Eval 8923 1.7834055958778266E13distancia: 250490.775390625desborde: 0 tiempo: 2.7973265E7
Eval 8924 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8925 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 8926 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8927 1.783364808324916E13distancia: 251303.609375desborde: 0 tiempo: 2.8049363E7
Eval 8928 1.783062356560182E13distancia: 257250.892578125desborde: 0 tiempo: 2.8544418E7
Eval 8929 1.7832521134547176E13distancia: 253535.900390625desborde: 0 tiempo: 2.8110283E7
Eval 8930 1.780986001566031E13distancia: 294858.392578125desborde: 0 tiempo: 3.0082763E7
Eval 8931 1.780789858317831E13distancia: 298165.900390625desborde: 0 tiempo: 3.026096E7
Eval 8932 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8933 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8934 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8935 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8936 1.783225221972388E13distancia: 254065.67578125desborde: 0 tiempo: 2.8170467E7
Eval 8937 1.783577194854591E13distancia: 247041.775390625desborde: 0 tiempo: 2.7945721E7
Eval 8938 1.7832763345694383E13distancia: 253057.783203125desborde: 0 tiempo: 2.8088774E7
Eval 8939 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8940 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8941 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8942 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8943 1.782988194734147E13distancia: 258688.306640625desborde: 0 tiempo: 2.8807066E7
Eval 8944 1.781073131777267E13distancia: 293377.1796875desborde: 0 tiempo: 3.0062711E7
Eval 8945 1.7832551749322562E13distancia: 253475.517578125desborde: 0 tiempo: 2.8107569E7
Eval 8946 1.783714740319388E13distancia: 244242.060546875desborde: 0 tiempo: 2.7842568E7
Eval 8947 1.7832834391721047E13distancia: 252917.369140625desborde: 0 tiempo: 2.8205212E7
Eval 8948 1.7832763345694383E13distancia: 253057.783203125desborde: 0 tiempo: 2.8088774E7
Eval 8949 1.783516479019744E13distancia: 248267.591796875desborde: 0 tiempo: 2.8228526E7
Eval 8950 1.783190000748381E13distancia: 254757.884765625desborde: 0 tiempo: 2.8458992E7
Eval 8951 1.7831578495935875E13distancia: 255388.119140625desborde: 0 tiempo: 2.8193629E7
Eval 8952 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8953 1.7833320636351625E13distancia: 251954.263671875desborde: 0 tiempo: 2.8206564E7
Eval 8954 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8955 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8956 1.7832834391721047E13distancia: 252917.369140625desborde: 0 tiempo: 2.8205212E7
Eval 8957 1.783524883017486E13distancia: 248098.28125desborde: 0 tiempo: 2.8097964E7
Eval 8958 1.7832834391721047E13distancia: 252917.369140625desborde: 0 tiempo: 2.8205212E7
Eval 8959 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8960 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8961 1.7832834391721047E13distancia: 252917.369140625desborde: 0 tiempo: 2.8205212E7
Eval 8962 1.783351052866629E13distancia: 251577.142578125desborde: 0 tiempo: 2.8144906E7
Eval 8963 1.783063717508209E13distancia: 257224.439453125desborde: 0 tiempo: 2.8334718E7
Eval 8964 1.7788765633495746E13distancia: 328687.927734375desborde: 0 tiempo: 3.1536419E7
Eval 8965 1.78074282933396E13distancia: 298953.498046875desborde: 0 tiempo: 3.1016682E7
Eval 8966 1.778135943725946E13distancia: 339767.494140625desborde: 0 tiempo: 3.1989162E7
Eval 8967 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8968 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8969 1.7831935433897066E13distancia: 254688.345703125desborde: 0 tiempo: 2.8162147E7
Eval 8970 1.7833365260826516E13distancia: 251865.69140625desborde: 0 tiempo: 2.8200251E7
Eval 8971 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8972 1.7834041679013227E13distancia: 250519.27734375desborde: 0 tiempo: 2.8513222E7
Eval 8973 1.7813200657982797E13distancia: 289138.080078125desborde: 0 tiempo: 2.9771657E7
Eval 8974 1.783328671838466E13distancia: 252021.564453125desborde: 0 tiempo: 2.8192626E7
Eval 8975 1.7831801165616555E13distancia: 254951.802734375desborde: 0 tiempo: 2.8254353E7
Eval 8976 1.78343313171962E13distancia: 249940.533203125desborde: 0 tiempo: 2.8334315E7
Eval 8977 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8978 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 8979 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8980 1.7836918300213875E13distancia: 244710.619140625desborde: 0 tiempo: 2.7863654E7
Eval 8981 1.7804451521908824E13distancia: 303891.37109375desborde: 0 tiempo: 3.0997381E7
Eval 8982 1.783258015524293E13distancia: 253419.478515625desborde: 0 tiempo: 2.8105045E7
Eval 8983 1.7835310269555223E13distancia: 247974.4296875desborde: 0 tiempo: 2.8165807E7
Eval 8984 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8985 1.7833310626680273E13distancia: 251974.126953125desborde: 0 tiempo: 2.816277E7
Eval 8986 1.778413586664437E13distancia: 335656.849609375desborde: 0 tiempo: 3.1884395E7
Eval 8987 1.783364808324916E13distancia: 251303.609375desborde: 0 tiempo: 2.8049363E7
Eval 8988 1.7831797928883453E13distancia: 254958.150390625desborde: 0 tiempo: 2.8158792E7
Eval 8989 1.7838155332354715E13distancia: 242169.888671875desborde: 0 tiempo: 2.7664984E7
Eval 8990 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 8991 1.7832763345694383E13distancia: 253057.783203125desborde: 0 tiempo: 2.8088774E7
Eval 8992 1.78345558457954E13distancia: 249490.96484375desborde: 0 tiempo: 2.8297256E7
Eval 8993 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8994 1.7832592476184152E13distancia: 253395.16796875desborde: 0 tiempo: 2.8275929E7
Eval 8995 1.783063717508209E13distancia: 257224.439453125desborde: 0 tiempo: 2.8334718E7
Eval 8996 1.781101727274369E13distancia: 292889.423828125desborde: 0 tiempo: 3.0101518E7
Eval 8997 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8998 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 8999 1.7818264035735215E13distancia: 280245.341796875desborde: 0 tiempo: 2.958221E7
Eval 9000 1.7832199575717105E13distancia: 254169.2578125desborde: 0 tiempo: 2.8860345E7
